Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-04-05 00:00:00-04:00,647.1369579557743,648.2291282847049,640.945076495293,647.3710327148438,850300,0.0,0.0
2023-04-06 00:00:00-04:00,641.9103801794057,648.6386155994418,639.0045918897299,640.759765625,679600,0.0,0.0
2023-04-10 00:00:00-04:00,633.7488174332583,645.5085596780195,629.4193568323445,645.1672973632812,688700,0.0,0.0
2023-04-11 00:00:00-04:00,652.8413059975372,655.990870062014,642.5636809188078,643.3438110351562,787400,0.0,0.0
2023-04-12 00:00:00-04:00,652.3537893204381,655.2693383121624,637.415201430143,638.3610229492188,897300,0.0,0.0
2023-04-13 00:00:00-04:00,645.8401088321195,654.1772291561939,643.4218124640513,648.8433837890625,1118600,0.0,0.0
2023-04-14 00:00:00-04:00,648.8433389436418,655.8933749506565,642.9537375421361,649.6137084960938,645900,0.0,0.0
2023-04-17 00:00:00-04:00,622.8373637765942,626.1136960098826,616.5382356463265,623.1298828125,1536500,0.0,0.0
2023-04-18 00:00:00-04:00,628.6393586467857,632.1302451795087,620.9067964992441,627.313232421875,910300,0.0,0.0
2023-04-19 00:00:00-04:00,609.2054938779753,612.3160755131826,601.521675785656,608.0743408203125,2266100,0.0,0.0
2023-04-20 00:00:00-04:00,609.7905841116417,623.9491030426152,609.7905841116417,617.7962036132812,1692900,0.0,0.0
2023-04-21 00:00:00-04:00,619.6878514846524,621.2772744806994,612.1697842981152,618.6737060546875,982000,0.0,0.0
2023-04-24 00:00:00-04:00,624.8754039250214,625.3434344187369,611.3214455606035,611.76025390625,1431400,0.0,0.0
2023-04-25 00:00:00-04:00,610.8728771466293,610.8728771466293,590.6785278320312,590.6785278320312,1404900,0.0,0.0
2023-04-26 00:00:00-04:00,598.4402745100157,599.8152032753187,591.0782576569628,593.935302734375,844200,0.0,0.0
2023-04-27 00:00:00-04:00,606.2801608552281,615.5826237382198,597.5139928164724,613.5739135742188,1127000,0.0,0.0
2023-04-28 00:00:00-04:00,615.1535317490928,621.4722403525356,610.9216175937707,621.004150390625,823000,0.0,0.0
2023-05-01 00:00:00-04:00,621.0022117556668,625.1194290100912,620.0536228549128,621.1978149414062,469300,1.858,0.0
2023-05-02 00:00:00-04:00,618.9191389575411,623.466659188691,614.6748424521971,620.0731201171875,738100,0.0,0.0
2023-05-03 00:00:00-04:00,619.9656936789679,630.4396283983793,616.8166429760564,620.748046875,582900,0.0,0.0
2023-05-04 00:00:00-04:00,618.1953494635507,625.246433921806,615.9655810660988,621.0509643554688,614000,0.0,0.0
2023-05-05 00:00:00-04:00,622.645279394717,639.7986133223533,619.9265916160235,635.984619140625,801400,0.0,0.0
2023-05-08 00:00:00-04:00,637.3830666413452,640.561424856281,634.8990789401254,640.5516357421875,518900,0.0,0.0
2023-05-09 00:00:00-04:00,626.3808577686731,629.6765649227405,624.2098239618897,628.8746337890625,746100,0.0,0.0
2023-05-10 00:00:00-04:00,639.9551276024596,645.8424443580813,637.5298147788889,642.654296875,813600,0.0,0.0
2023-05-11 00:00:00-04:00,636.4344423670817,637.9013768465894,630.9285435121521,635.857421875,560600,0.0,0.0
2023-05-12 00:00:00-04:00,635.0260044001175,636.6493851710334,627.9455524963481,633.236328125,375300,0.0,0.0
2023-05-15 00:00:00-04:00,632.6203527227607,641.2459341325236,630.6644401950969,641.2361450195312,893400,0.0,0.0
2023-05-16 00:00:00-04:00,638.3903402874693,643.3681044135882,637.2167807929777,637.6763916015625,709600,0.0,0.0
2023-05-17 00:00:00-04:00,642.5074670414575,656.5998500280978,638.3805203181341,655.7196655273438,1162700,0.0,0.0
2023-05-18 00:00:00-04:00,660.3844422652808,681.8798984872722,660.1888391051134,680.5889892578125,1459000,0.0,0.0
2023-05-19 00:00:00-04:00,682.6133625129457,684.4421356573959,678.5450913723269,678.7015380859375,949700,0.0,0.0
2023-05-22 00:00:00-04:00,675.630851483617,684.1781796965897,673.6456313026395,683.2393798828125,856000,0.0,0.0
2023-05-23 00:00:00-04:00,675.621036423302,678.0952943318823,663.8953507967184,666.4282836914062,958600,0.0,0.0
2023-05-24 00:00:00-04:00,653.3333930588899,656.0521398480527,646.6050498699904,652.0913696289062,1159300,0.0,0.0
2023-05-25 00:00:00-04:00,685.5669113146591,695.3171065022509,678.4669393702603,692.8624267578125,1929800,0.0,0.0
2023-05-26 00:00:00-04:00,700.8523115144992,725.9466405162298,699.8645662346895,719.707275390625,2349100,0.0,0.0
2023-05-30 00:00:00-04:00,726.7487499749848,730.6605756054926,709.5562596157811,712.20654296875,1411100,0.0,0.0
2023-05-31 00:00:00-04:00,711.0426496381453,713.9471510160381,697.5566545946971,706.993896484375,1347600,0.0,0.0
2023-06-01 00:00:00-04:00,708.2360345457344,716.568182457992,702.7105570275729,710.7493896484375,992100,0.0,0.0
2023-06-02 00:00:00-04:00,713.9081289745707,716.4019057063327,703.8938655924603,708.6760864257812,813800,0.0,0.0
2023-06-05 00:00:00-04:00,708.6661837390745,710.6123069955396,702.5637466992031,706.2799682617188,663700,0.0,0.0
2023-06-06 00:00:00-04:00,692.1484474715078,701.8204478733254,687.45427000943,700.8327026367188,845400,0.0,0.0
2023-06-07 00:00:00-04:00,697.6349089308461,704.2752705719179,690.0166506555365,694.5543823242188,921200,0.0,0.0
2023-06-08 00:00:00-04:00,695.4246480087563,704.539207192285,692.7548466141114,704.1773681640625,762400,0.0,0.0
2023-06-09 00:00:00-04:00,704.6761794338486,709.6148467428778,696.901415017999,700.0797729492188,864500,0.0,0.0
2023-06-12 00:00:00-04:00,706.0746050308942,714.6610893337281,704.1284816943428,714.0742797851562,1058900,0.0,0.0
2023-06-13 00:00:00-04:00,720.9688156704285,723.1008126381361,707.8446606426899,721.0177612304688,876100,0.0,0.0
2023-06-14 00:00:00-04:00,719.1987676966844,725.3696691449,712.1085850010301,723.8930053710938,821400,0.0,0.0
2023-06-15 00:00:00-04:00,707.3264256991708,728.0297424959296,706.3973553373087,722.406494140625,820400,0.0,0.0
2023-06-16 00:00:00-04:00,715.2772651727456,716.9984181297508,704.128539422667,705.9671020507812,1337400,0.0,0.0
2023-06-20 00:00:00-04:00,704.7348112411956,708.7639861196329,694.9161522143736,704.5294189453125,799300,0.0,0.0
2023-06-21 00:00:00-04:00,702.7789688452602,703.6884610639016,689.322280275372,691.70849609375,820300,0.0,0.0
2023-06-22 00:00:00-04:00,686.5056632563031,701.9280513857144,684.9115899004804,701.5955200195312,699800,0.0,0.0
2023-06-23 00:00:00-04:00,682.7113140804066,686.1635286976455,680.5793763688788,682.5059814453125,916900,0.0,0.0
2023-06-26 00:00:00-04:00,687.5814991708288,698.3781147171985,684.7942880355521,684.8040771484375,714000,0.0,0.0
2023-06-27 00:00:00-04:00,691.3172600695925,710.641624397895,688.9897195437565,709.0964965820312,1115800,0.0,0.0
2023-06-28 00:00:00-04:00,703.5709933446885,713.9079971233351,701.5075201716836,708.22607421875,866400,0.0,0.0
2023-06-29 00:00:00-04:00,711.5805555720435,713.3017682039667,705.6835101437296,707.4046630859375,768100,0.0,0.0
2023-06-30 00:00:00-04:00,706.6027694517022,711.4142975668099,699.8841549904337,708.7738037109375,963600,0.0,0.0
2023-07-03 00:00:00-04:00,717.810075506978,720.9199691200848,710.1429321776069,717.7025146484375,531900,0.0,0.0
2023-07-05 00:00:00-04:00,705.3020475206197,706.6809395463473,698.6910538319701,699.8939208984375,954800,0.0,0.0
2023-07-06 00:00:00-04:00,686.261290976231,688.1683177983182,677.9486619940669,683.8946533203125,1218700,0.0,0.0
2023-07-07 00:00:00-04:00,682.5156271212564,690.1827699802244,678.3690428684761,681.3811645507812,1352000,0.0,0.0
2023-07-10 00:00:00-04:00,688.1975909498238,697.1165468736411,687.9237345580043,694.1826782226562,930900,0.0,0.0
2023-07-11 00:00:00-04:00,693.292677955266,694.1337656336896,680.3543368031053,689.4591064453125,623200,0.0,0.0
2023-07-12 00:00:00-04:00,713.4387186003603,714.3970966998778,706.3093787768439,708.8814086914062,1311700,0.0,0.0
2023-07-13 00:00:00-04:00,724.8318688255941,734.934174322145,723.883279846462,734.19091796875,1209100,0.0,0.0
2023-07-14 00:00:00-04:00,743.8824755808748,754.9626773657571,735.3937624599608,737.3986206054688,1843900,0.0,0.0
2023-07-17 00:00:00-04:00,728.0884417619001,740.2346419012756,719.2672571209736,737.8582153320312,1355200,0.0,0.0
2023-07-18 00:00:00-04:00,732.2937246038138,743.2468479857586,726.0837254735052,740.3423461914062,1220600,0.0,0.0
2023-07-19 00:00:00-04:00,722.9051806121672,726.4551661263688,697.409857232767,700.00146484375,2406200,0.0,0.0
2023-07-20 00:00:00-04:00,681.6354658551394,682.4276079831072,658.4970486148343,661.2255249023438,2918800,0.0,0.0
2023-07-21 00:00:00-04:00,679.9827712921881,682.4765478412273,674.0759369132807,678.0757446289062,2524100,0.0,0.0
2023-07-24 00:00:00-04:00,669.9000969279114,673.567433224962,665.8415542166214,669.3915405273438,1145300,0.0,0.0
2023-07-25 00:00:00-04:00,669.8218730820538,679.9926434011325,669.8120839678107,672.1494140625,1061900,0.0,0.0
2023-07-26 00:00:00-04:00,664.9417900376446,674.956052549609,662.506688510345,669.2154541015625,752200,0.0,0.0
2023-07-27 00:00:00-04:00,699.180044773976,704.5392259310202,688.0606869705684,692.5103759765625,1488800,0.0,0.0
2023-07-28 00:00:00-04:00,698.6812738303955,705.5954316539978,694.0457707736255,702.534423828125,949800,0.0,0.0
2023-07-31 00:00:00-04:00,705.3900460481572,706.7787869075739,696.4906679989058,700.6176147460938,789100,0.0,0.0
2023-08-01 00:00:00-04:00,697.3175201170211,698.3466505849156,691.5248849251234,694.6319580078125,555100,1.593,0.0
2023-08-02 00:00:00-04:00,681.7823345999549,682.1156070431474,668.5309412838513,669.491455078125,1025400,0.0,0.0
2023-08-03 00:00:00-04:00,660.4154990544207,669.2857162004713,659.3667465554329,667.4822998046875,920200,0.0,0.0
2023-08-04 00:00:00-04:00,671.7359563344891,675.4605197321837,661.8366100138383,664.5711669921875,891600,0.0,0.0
2023-08-07 00:00:00-04:00,676.7248448569438,679.6554408107218,670.824409237751,679.6456298828125,663500,0.0,0.0
2023-08-08 00:00:00-04:00,661.8953468183514,667.1782918776298,657.141713251367,665.8746948242188,746700,0.0,0.0
2023-08-09 00:00:00-04:00,666.247203028006,670.4029685808098,657.3181816817689,659.1314086914062,685200,0.0,0.0
2023-08-10 00:00:00-04:00,674.5196392940155,681.5080121338675,662.6893933478004,664.3458251953125,913900,0.0,0.0
2023-08-11 00:00:00-04:00,653.5545182202675,656.7007755721305,648.1343985303686,648.63427734375,806000,0.0,0.0
2023-08-14 00:00:00-04:00,639.9796862498886,653.495737473323,635.8239200056611,653.3095092773438,957400,0.0,0.0
2023-08-15 00:00:00-04:00,644.8312473304034,645.7819501654232,637.8232537291431,638.75439453125,633100,0.0,0.0
2023-08-16 00:00:00-04:00,642.5672037661132,645.8996293244609,633.4421425948977,633.5989379882812,665300,0.0,0.0
2023-08-17 00:00:00-04:00,642.7140981404337,642.743530922857,630.1095688903958,631.5405883789062,797100,0.0,0.0
2023-08-18 00:00:00-04:00,632.2071206631042,645.2527238657251,630.1782326742525,642.3123168945312,937600,0.0,0.0
2023-08-21 00:00:00-04:00,640.8715489852631,651.4374411156405,637.0000007970531,649.3595581054688,1104300,0.0,0.0
2023-08-22 00:00:00-04:00,665.7276704448326,667.0117055047272,650.5258176100801,654.2601318359375,760200,0.0,0.0
2023-08-23 00:00:00-04:00,654.965824405742,667.4233698103745,653.2800198355443,663.66943359375,908100,0.0,0.0
2023-08-24 00:00:00-04:00,664.5417743951235,664.6985697754145,634.0203362288695,634.9514770507812,1336800,0.0,0.0
2023-08-25 00:00:00-04:00,630.8936535205243,639.9207236135046,623.2387971481133,638.0780639648438,986200,0.0,0.0
2023-08-28 00:00:00-04:00,644.0080033554113,646.7033767091506,639.5287757306505,645.899658203125,535800,0.0,0.0
2023-08-29 00:00:00-04:00,639.5384010071244,655.2597525776943,639.4011676824052,654.250244140625,757900,0.0,0.0
2023-08-30 00:00:00-04:00,654.1328267166483,657.886703648075,650.3495169971696,656.2597045898438,564100,0.0,0.0
2023-08-31 00:00:00-04:00,646.8895569853015,656.0244288172162,643.5766935591641,647.4090576171875,1100100,0.0,0.0
2023-09-01 00:00:00-04:00,660.6114974046333,661.1407491749733,644.4392574830065,649.3595581054688,592800,0.0,0.0
2023-09-05 00:00:00-04:00,651.9176654485244,654.1719656026972,648.0363065253259,650.3788452148438,592100,0.0,0.0
2023-09-06 00:00:00-04:00,652.917369661227,656.4850178662434,644.0275323754806,652.8095092773438,870800,0.0,0.0
2023-09-07 00:00:00-04:00,624.9639321488223,626.9633874437473,616.3681229031779,625.1207275390625,1236200,0.0,0.0
2023-09-08 00:00:00-04:00,615.8879403632241,620.445595854845,612.8004886014496,615.3880615234375,873200,0.0,0.0
2023-09-11 00:00:00-04:00,618.2989852211588,618.9850921366897,606.0962844855308,615.240966796875,1066300,0.0,0.0
2023-09-12 00:00:00-04:00,598.8628281194533,610.6146439310448,598.0787316347426,606.5078735351562,1311300,0.0,0.0
2023-09-13 00:00:00-04:00,602.165968099556,607.6449530107312,601.6170944978436,604.792724609375,1077000,0.0,0.0
2023-09-14 00:00:00-04:00,608.4780734628241,612.388805539459,603.136321652891,609.5464477539062,1237000,0.0,0.0
2023-09-15 00:00:00-04:00,590.6493079093536,593.2074474567381,582.2201657152192,584.8076782226562,2841400,0.0,0.0
2023-09-18 00:00:00-04:00,576.4961621010425,586.4739355392486,576.329555795918,585.8564453125,1071700,0.0,0.0
2023-09-19 00:00:00-04:00,584.2000259169862,586.2681575847425,577.4273149597765,581.9751586914062,893500,0.0,0.0
2023-09-20 00:00:00-04:00,583.7883835375814,588.894911744402,578.0349921321061,578.1624145507812,1094500,0.0,0.0
2023-09-21 00:00:00-04:00,575.3298971309258,579.2406293568362,570.556640625,570.556640625,1313800,0.0,0.0
2023-09-22 00:00:00-04:00,582.0830323001901,582.9553674875928,574.398741588556,575.4376831054688,837300,0.0,0.0
2023-09-25 00:00:00-04:00,572.0365992442645,576.3099765079359,568.9982025253089,574.4869384765625,607300,0.0,0.0
2023-09-26 00:00:00-04:00,564.9501989478305,567.2731155964228,556.6386081570637,561.33349609375,1471000,0.0,0.0
2023-09-27 00:00:00-04:00,566.5184740414954,570.615434374001,553.0710400161868,563.117431640625,1477600,0.0,0.0
2023-09-28 00:00:00-04:00,554.9823037191774,576.6139091275562,552.7966199149198,569.1159057617188,1112500,0.0,0.0
2023-09-29 00:00:00-04:00,588.5028915361489,588.924342723004,575.1044528038907,576.9666748046875,1017400,0.0,0.0
2023-10-02 00:00:00-04:00,571.7719093151545,575.9472966892554,564.9011489465054,570.6153564453125,811300,0.0,0.0
2023-10-03 00:00:00-04:00,563.5290683530764,568.1650913642787,556.2956616433554,559.2654418945312,1101300,0.0,0.0
2023-10-04 00:00:00-04:00,572.5658753818766,580.0835595392989,568.9296100927392,579.1229858398438,1325900,0.0,0.0
2023-10-05 00:00:00-04:00,572.1052141442226,574.9475717512173,563.9700998828123,570.1351318359375,865500,0.0,0.0
2023-10-06 00:00:00-04:00,572.1934467414911,588.5617262684113,566.1264038568999,585.493896484375,1042100,0.0,0.0
2023-10-09 00:00:00-04:00,575.9767269056414,579.9560751705808,570.8407659532842,579.622802734375,738500,0.0,0.0
2023-10-10 00:00:00-04:00,588.2577614798454,594.7462541923105,586.4640966295029,590.1886596679688,1087000,0.0,0.0
2023-10-11 00:00:00-04:00,589.4045545886141,594.1484375,586.1211240601796,594.1484375,981800,0.0,0.0
2023-10-12 00:00:00-04:00,597.5300433807263,611.7910082587211,597.5300433807263,604.5086059570312,1618400,0.0,0.0
2023-10-13 00:00:00-04:00,599.1961634189213,600.0390657328811,585.4742641168033,587.8363647460938,1098500,0.0,0.0
2023-10-16 00:00:00-04:00,589.1007849264643,594.011274732992,586.1211937053525,591.8059692382812,1154100,0.0,0.0
2023-10-17 00:00:00-04:00,579.1524400573868,598.2258438736284,575.2808917975643,596.5400390625,1535700,0.0,0.0
2023-10-18 00:00:00-04:00,570.223352830271,580.0344605330318,562.4606353328737,571.6641235351562,2401700,0.0,0.0
2023-10-19 00:00:00-04:00,588.5126605735916,592.5311928675027,573.2421301758093,576.0551147460938,1475500,0.0,0.0
2023-10-20 00:00:00-04:00,577.2508964535356,580.5245159864983,566.8124279709021,568.57666015625,1035000,0.0,0.0
2023-10-23 00:00:00-04:00,566.1362381758087,581.7204216853822,562.4607288407906,576.114013671875,905100,0.0,0.0
2023-10-24 00:00:00-04:00,578.8877487831248,590.7866106708498,577.9174240009763,588.8165283203125,1333900,0.0,0.0
2023-10-25 00:00:00-04:00,585.5820806151264,586.3073714549064,570.017521054563,571.7523803710938,1322700,0.0,0.0
2023-10-26 00:00:00-04:00,581.3184369535672,587.1012612859781,573.9380465296966,576.5158081054688,1093000,0.0,0.0
2023-10-27 00:00:00-04:00,583.0533466308173,584.1314720226799,575.663144639709,578.2800903320312,819400,0.0,0.0
2023-10-30 00:00:00-04:00,580.9949927787974,582.6416133911316,570.9093592719976,577.1822509765625,746700,0.0,0.0
2023-10-31 00:00:00-04:00,587.7383793485692,590.1690966706329,581.7693267870856,586.9150390625,1020300,0.0,0.0
2023-11-01 00:00:00-04:00,589.2636204662343,598.2351879707671,586.4238176118755,597.7144165039062,1005800,1.53,0.0
2023-11-02 00:00:00-04:00,625.9162290264081,626.4272243307248,616.2077380762124,620.43310546875,1527400,0.0,0.0
2023-11-03 00:00:00-04:00,631.9398692282473,635.7722141384833,627.8128023722713,631.2618408203125,906900,0.0,0.0
2023-11-06 00:00:00-05:00,625.8278332175151,627.7144974796454,620.2169007791049,626.3781127929688,651300,0.0,0.0
2023-11-07 00:00:00-05:00,622.8209811620949,630.2596219979662,622.5360352824781,625.2677612304688,529000,0.0,0.0
2023-11-08 00:00:00-05:00,628.4516036621266,631.5076201094099,626.0932878729122,628.1961059570312,727000,0.0,0.0
2023-11-09 00:00:00-05:00,635.1728011582294,638.1109042067993,622.8503773004076,623.2532958984375,1221600,0.0,0.0
2023-11-10 00:00:00-05:00,633.2764425987901,651.7108422361831,629.6700864329653,649.8045654296875,1246700,0.0,0.0
2023-11-13 00:00:00-05:00,642.7883774529155,646.3357168218529,637.020247461569,643.2403564453125,641200,0.0,0.0
2023-11-14 00:00:00-05:00,662.9425090325283,666.7158381415401,657.8818553853241,663.6892700195312,1166800,0.0,0.0
2023-11-15 00:00:00-05:00,668.4747767294799,670.3614411792913,663.2962105834863,666.2343139648438,918500,0.0,0.0
2023-11-16 00:00:00-05:00,664.9667820872382,672.7002057963523,663.286434860902,669.0545654296875,854700,0.0,0.0
2023-11-17 00:00:00-05:00,669.2411587162775,675.6578685344398,667.4134507957754,674.1838989257812,627600,0.0,0.0
2023-11-20 00:00:00-05:00,673.4273692777167,684.8751660829937,673.4273692777167,682.2613525390625,674700,0.0,0.0
2023-11-21 00:00:00-05:00,681.828805475612,682.5265059625683,668.1208771512521,672.5427856445312,705400,0.0,0.0
2023-11-22 00:00:00-05:00,677.5051403251766,682.0056773362111,672.0416290974125,672.9161987304688,522300,0.0,0.0
2023-11-24 00:00:00-05:00,678.0948237406313,680.0306084038273,675.9624977978068,679.185546875,352100,0.0,0.0
2023-11-27 00:00:00-05:00,675.7266674323429,678.3307046540243,673.1619744553855,676.4342041015625,545500,0.0,0.0
2023-11-28 00:00:00-05:00,668.1996384787213,671.0001570907752,660.9772104943819,664.2592163085938,644300,0.0,0.0
2023-11-29 00:00:00-05:00,674.596664100648,681.082107065914,672.7885681356983,675.6775512695312,795500,0.0,0.0
2023-11-30 00:00:00-05:00,671.2556039598365,672.4544638197297,664.6424125249848,671.8943481445312,753600,0.0,0.0
2023-12-01 00:00:00-05:00,676.2278330163315,683.5092772529965,671.1966876755997,680.1879272460938,857600,0.0,0.0
2023-12-04 00:00:00-05:00,674.8226847162255,678.7335988077776,667.3349227748391,678.340576171875,748500,0.0,0.0
2023-12-05 00:00:00-05:00,678.3404541537518,685.3270554998435,675.9919149185363,682.4774169921875,610000,0.0,0.0
2023-12-06 00:00:00-05:00,687.2923734340808,691.0657620493573,679.2248247921561,680.0699462890625,657100,0.0,0.0
2023-12-07 00:00:00-05:00,683.3028504040116,688.3339953803479,680.0798012672864,687.5086059570312,780600,0.0,0.0
2023-12-08 00:00:00-05:00,683.2733704031631,690.6333823024809,681.9861060252902,684.3444213867188,920600,0.0,0.0
2023-12-11 00:00:00-05:00,692.4905674042922,701.1083958380211,690.4073617586074,697.914794921875,1585000,0.0,0.0
2023-12-12 00:00:00-05:00,702.5136452712179,708.4684808849784,698.9663056677304,708.0557861328125,880100,0.0,0.0
2023-12-13 00:00:00-05:00,712.0747776321934,725.8612762088384,708.2325964064541,722.5300903320312,1037200,0.0,0.0
2023-12-14 00:00:00-05:00,731.3837562864607,742.8708959301762,731.3837562864607,740.6304931640625,1446600,0.0,0.0
2023-12-15 00:00:00-05:00,740.6304173949571,747.1355315686585,736.6113673507581,739.8934326171875,1507000,0.0,0.0
2023-12-18 00:00:00-05:00,734.4005288733719,734.8230596821661,723.5422967631463,729.1826782226562,808900,0.0,0.0
2023-12-19 00:00:00-05:00,730.1062028315881,732.1501239342673,727.6790952526327,731.7963256835938,571000,0.0,0.0
2023-12-20 00:00:00-05:00,726.7653598457166,736.8473229818399,716.94873046875,716.94873046875,1007600,0.0,0.0
2023-12-21 00:00:00-05:00,731.2560398526365,742.8021363972291,730.6468038117664,742.1634521484375,868200,0.0,0.0
2023-12-22 00:00:00-05:00,739.7755652600956,742.7038324311992,736.1102532900061,739.470947265625,597300,0.0,0.0
2023-12-26 00:00:00-05:00,737.0831144753364,752.5106764957455,736.9848738158873,749.44482421875,509000,0.0,0.0
2023-12-27 00:00:00-05:00,747.6169241928857,751.2133830643687,745.1897567773924,750.771240234375,486900,0.0,0.0
2023-12-28 00:00:00-05:00,748.8454077177428,749.84772631632,744.6593241307215,744.6986083984375,468000,0.0,0.0
2023-12-29 00:00:00-05:00,744.8755732622836,747.155260418749,739.2744760811433,743.7847900390625,517900,0.0,0.0
2024-01-02 00:00:00-05:00,717.3319142991194,718.08857126405,701.7471558703628,704.4788818359375,1368700,0.0,0.0
2024-01-03 00:00:00-05:00,688.4421125082263,694.3773357407736,687.4594660102266,691.1640625,952000,0.0,0.0
2024-01-04 00:00:00-05:00,685.8872732600396,697.1975443393246,685.4057860597824,688.1375122070312,752100,0.0,0.0
2024-01-05 00:00:00-05:00,688.5993378779679,697.4726041594702,687.4594344061419,691.1345825195312,579200,0.0,0.0
2024-01-08 00:00:00-05:00,700.283055347157,708.3309326171875,699.5558465540794,708.3309326171875,835300,0.0,0.0
2024-01-09 00:00:00-05:00,698.3373546516161,706.5916090444979,698.3373546516161,703.5257568359375,587000,0.0,0.0
2024-01-10 00:00:00-05:00,704.0366397848999,707.5054103770227,695.7529378021861,705.333740234375,506400,0.0,0.0
